file_path,page,edition_dir,version_type,annotation_system,dynasty_period,printer,total_juan,extant_juan,holding_institution,catalog_id_main,catalog_id_secondary,authors,annotators,peiben_notes,colophon_authors,line_count,average_confidence,is_vertical
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03489 （二）07274 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 苏州博物馆/300/.backup_5.jpg,.backup_5,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03489 （二）07274 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 苏州博物馆,C,三家注,明,王延喆,130,,苏州博物馆,03489,07274,司马迁,裴骃；司马贞；张守节,,,9,0.9737,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【5】11555 （五）07637 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本（有明嘉靖四年汪谅刻本、嘉靖十三年秦/史記一百三十卷1.jpg,史記一百三十卷1,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【5】11555 （五）07637 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本（有明嘉靖四年汪谅刻本、嘉靖十三年秦,C,三家注,明,王延喆,130,,null,11555,07637,司马迁,裴骃；司马贞；张守节,有明嘉靖四年汪谅刻本、嘉靖十三年秦,null,25,0.9929,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03489 （二）07274 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 苏州博物馆/300/7.jpg,7,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03489 （二）07274 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 苏州博物馆,C,三家注,明,王延喆,130,,苏州博物馆,03489,07274,司马迁,裴骃；司马贞；张守节,,,8,0.9939,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 4明嘉靖四年（1525）汪谅刻本/【3】07477 （三）11321 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四年（1525）汪谅刻本 丁丙跋 南京图书馆/书影/300/000001.jpg,000001,C史记 集解、索隐、正义三家注本 4明嘉靖四年（1525）汪谅刻本/【3】07477 （三）11321 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四年（1525）汪谅刻本 丁丙跋 南京图书馆,C,三家注,明,汪谅,130,,南京图书馆,07477,11321,司马迁,裴骃；司马贞；张守节,,['丁丙'],6,0.9430,是
../../../data/名录 史记2025-11-6/D史记 三家注明陈仁锡评本 1明末程正揆刻清怀德堂印本/【2】03499 （二）03224 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 （明）陈仁锡评 明末程正揆刻清怀德堂印本 李文藻录沈廷芳批并录沈廷芳录方/.backup_IMG_5060.jpg,.backup_IMG_5060,D史记 三家注明陈仁锡评本 1明末程正揆刻清怀德堂印本/【2】03499 （二）03224 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 （明）陈仁锡评 明末程正揆刻清怀德堂印本 李文藻录沈廷芳批并录沈廷芳录方,D,三家注,明,程正揆,130,,,03499,03224,司马迁,裴骃；司马贞；张守节；陈仁锡,清怀德堂印本,"['李文藻', '沈廷芳', '方']",13,0.9542,否
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 8明嘉靖十三年（1534）秦藩朱惟焯刻二十九年（1550）重修本/【3】07490 （三）11165 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖十三年（1534）秦藩朱惟焯刻二十九年（1550）重修本 四川大学图书馆/史記 卷一卷端 明 四川大學圖書館.jpg,史記 卷一卷端 明 四川大學圖書館,C史记 集解、索隐、正义三家注本 8明嘉靖十三年（1534）秦藩朱惟焯刻二十九年（1550）重修本/【3】07490 （三）11165 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖十三年（1534）秦藩朱惟焯刻二十九年（1550）重修本 四川大学图书馆,C,三家注,明,秦藩朱惟焯,130,,四川大学图书馆,07490,11165,司马迁,裴骃；司马贞；张守节,,,19,0.9775,是
../../../data/名录 史记2025-11-6/A史记 集解本 1北宋刻本/【1】00393 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 北宋刻本（卷一至四、八至一百三十配南宋初建阳刻本） 北京大学图书馆/0000004a.jpg,0000004a,A史记 集解本 1北宋刻本/【1】00393 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 北宋刻本（卷一至四、八至一百三十配南宋初建阳刻本） 北京大学图书馆,A,集解,宋,null,130,卷一至四、八至一百三十配南宋初建阳刻本，其余为北宋刻本,北京大学图书馆,00393,【1】,司马迁,裴骃,卷一至四、八至一百三十配南宋初建阳刻本,null,42,0.9712,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【4】10161 （四）12196 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本（卷一百二十九抄配） 青岛市博物馆/00085 史记一百三十卷 明 史 青岛市博物馆-10.jpg,00085 史记一百三十卷 明 史 青岛市博物馆-10,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【4】10161 （四）12196 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本（卷一百二十九抄配） 青岛市博物馆,C,三家注,明,王延喆,130,存全帙（卷一百二十九抄配）,青岛市博物馆,10161,12196,司马迁,裴骃；司马贞；张守节,卷一百二十九抄配,,27,0.9582,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 4明嘉靖四年（1525）汪谅刻本/【3】07476 （三）08347 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四年（1525）汪谅刻本 上海师范大学图书馆/043-3.jpg,043-3,C史记 集解、索隐、正义三家注本 4明嘉靖四年（1525）汪谅刻本/【3】07476 （三）08347 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四年（1525）汪谅刻本 上海师范大学图书馆,C,三家注,明,汪谅,130,,上海师范大学图书馆,07476,08347,司马迁,裴骃；司马贞；张守节,,,5,0.9435,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【5】11555 （五）07637 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本（有明嘉靖四年汪谅刻本、嘉靖十三年秦/.backup_图片5.jpg,.backup_图片5,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【5】11555 （五）07637 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本（有明嘉靖四年汪谅刻本、嘉靖十三年秦,C,三家注,明,王延喆,130,,null,11555,07637,司马迁,裴骃；司马贞；张守节,有明嘉靖四年汪谅刻本、嘉靖十三年秦,null,82,0.9332,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 4明嘉靖四年（1525）汪谅刻本/【3】07475 （三）04193 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四年（1525）汪谅刻本 吉林市图书馆/05 史记集解一百三十卷 明 史 吉林市圖/.backup_22-0003-0000005-05.jpg,.backup_22-0003-0000005-05,C史记 集解、索隐、正义三家注本 4明嘉靖四年（1525）汪谅刻本/【3】07475 （三）04193 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四年（1525）汪谅刻本 吉林市图书馆,C,三家注,明,汪谅,130,,吉林市图书馆,07475,04193,司马迁,裴骃；司马贞；张守节,,,0,0.0000,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03487 （二）05427 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 陕西省图书馆/710000-1001-0000078-02.jpg,710000-1001-0000078-02,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【2】03487 （二）05427 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本 陕西省图书馆,C,三家注,明,王延喆,130,,陕西省图书馆,03487,05427,司马迁,裴骃；司马贞；张守节,,,58,0.5658,否
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 4明嘉靖四年（1525）汪谅刻本/【3】07477 （三）11321 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四年（1525）汪谅刻本 丁丙跋 南京图书馆/书影/150/.backup_000003.jpg,.backup_000003,C史记 集解、索隐、正义三家注本 4明嘉靖四年（1525）汪谅刻本/【3】07477 （三）11321 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四年（1525）汪谅刻本 丁丙跋 南京图书馆,C,三家注,明,汪谅,130,,南京图书馆,07477,11321,司马迁,裴骃；司马贞；张守节,,['丁丙'],17,0.9843,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【5】11555 （五）07637 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本（有明嘉靖四年汪谅刻本、嘉靖十三年秦/.backup_图片2.jpg,.backup_图片2,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【5】11555 （五）07637 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本（有明嘉靖四年汪谅刻本、嘉靖十三年秦,C,三家注,明,王延喆,130,,null,11555,07637,司马迁,裴骃；司马贞；张守节,有明嘉靖四年汪谅刻本、嘉靖十三年秦,null,23,0.9798,是
../../../data/名录 史记2025-11-6/B史记 集解、索隐合刻本 5明正德刘弘毅慎独斋刻本/【2】03475 （二）03223 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 明正德刘弘毅慎独斋刻本 山东省图书馆/.backup_IMG_4195.jpg,.backup_IMG_4195,B史记 集解、索隐合刻本 5明正德刘弘毅慎独斋刻本/【2】03475 （二）03223 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 明正德刘弘毅慎独斋刻本 山东省图书馆,B,集解+索隐,明,刘弘毅慎独斋,130,,山东省图书馆,03475,03223,司马迁,裴骃；司马贞,,,5,0.9016,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 6明嘉靖八至九年（1529-1530）南京国子监刻本/【3】07487 （三）11323 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖八至九年（1529-1530）南京国子监刻本 南京图书馆/書影/150/.backup_000001.jpg,.backup_000001,C史记 集解、索隐、正义三家注本 6明嘉靖八至九年（1529-1530）南京国子监刻本/【3】07487 （三）11323 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖八至九年（1529-1530）南京国子监刻本 南京图书馆,C,三家注,明,南京国子监,130,,南京图书馆,07487,11323,司马迁,裴骃；司马贞；张守节,,,16,0.9881,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 7明嘉靖十三年（1534）秦藩朱惟焯刻本/【2】03497 （二）06051 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖十三年（1534）秦藩朱惟焯刻本 辽宁省图书馆/.backup_10247.jpg,.backup_10247,C史记 集解、索隐、正义三家注本 7明嘉靖十三年（1534）秦藩朱惟焯刻本/【2】03497 （二）06051 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖十三年（1534）秦藩朱惟焯刻本 辽宁省图书馆,C,三家注,明,秦藩朱惟焯,130,,辽宁省图书馆,03497,06051,司马迁,裴骃；司马贞；张守节,,,19,0.9888,是
../../../data/名录 史记2025-11-6/B史记 集解、索隐合刻本 4明正德十三年（1518）邵宗周刻本/【2】03474 （二）08299 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 明正德十三年（1518）邵宗周刻本 湖南图书馆/.backup_3474史记2·湖南图书馆.jpg,.backup_3474史记2·湖南图书馆,B史记 集解、索隐合刻本 4明正德十三年（1518）邵宗周刻本/【2】03474 （二）08299 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 明正德十三年（1518）邵宗周刻本 湖南图书馆,B,集解+索隐,明,邵宗周,130,,湖南图书馆,03474,08299,司马迁,裴骃；司马贞,,,7,0.9888,是
../../../data/名录 史记2025-11-6/C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【4】10161 （四）12196 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本（卷一百二十九抄配） 青岛市博物馆/00085 史记一百三十卷 明 史 青岛市博物馆-7.jpg,00085 史记一百三十卷 明 史 青岛市博物馆-7,C史记 集解、索隐、正义三家注本 5明嘉靖四至六年（1525-1527）王延喆刻本/【4】10161 （四）12196 史记一百三十卷 （汉）司马迁撰 （南朝宋）裴骃集解 （唐）司马贞索隐 （唐）张守节正义 明嘉靖四至六年（1525-1527）王延喆刻本（卷一百二十九抄配） 青岛市博物馆,C,三家注,明,王延喆,130,存全帙（卷一百二十九抄配）,青岛市博物馆,10161,12196,司马迁,裴骃；司马贞；张守节,卷一百二十九抄配,,4,0.9609,是
